Open,High,Low,Close,Volume,Adj Close
10179.01,10198.85,9858,10142.57,21786.37808,10142.57
10140.82,10163.56,9762,9966.53,18987.23027,9966.53
9966.68,10242,9950,10099.88,15072.41247,10099.88
10099.9,10232,10019.79,10116.96,10967.50745,10116.96
10115.9,10445,10093.04,10389.55,16582.82872,10389.55
10388.16,10419.42,9890,10007.79,16378.24753,10007.79
10007.09,10194.73,9933,10134.35,11314.20932,10134.35
10134.61,10168.26,10010.11,10117.62,7841.126054,10117.62
10115,10333,9906.97,10142.69,18430.53134,10142.69
10142.69,10604,10137.93,10389.59,25854.75557,10389.59
10389.59,10414.94,10200,10372.25,15832.75603,10372.25
10373.6,10391.08,10101,10130.63,16603.45281,10130.63
10130.63,10244,10051.08,10185.05,11799.32258,10185.05
10185.69,10219.47,10060,10147.74,9576.644565,10147.74
10146.42,10299,9601.01,9721,32533.91081,9721
9721,9724,9320,9467.76,20572.08675,9467.76
9466.45,9617.9,9376.99,9498.44,14960.60816,9498.44
9499.01,9630,9350.41,9574.75,14471.74861,9574.75
9572.26,9696,9450.35,9584.54,12362.5695,9584.54
9582.76,9655.77,9520.58,9553.85,6887.764074,9553.85
9553.22,9684.51,9420.75,9587.47,10242.526,9587.47
9588.74,9642.58,9550,9571.05,5847.785739,9571.05
9571.99,9830,9520,9724.98,13697.6191,9724.98
9723.59,9846,9712.5,9827.91,13396.07956,9827.91
9826.27,10450,9776.07,10340,31344.16853,10340
10340,10475,10272,10424.5,17150.95379,10424.5
10424.5,10773,10394.08,10615.28,30847.42299,10615.28
10611.85,10650,10400.01,10523.84,16109.87094,10523.84
10520.96,10799,10369.89,10567.02,27834.01808,10567.02
10565.92,10648,10450,10568.1,19004.76019,10568.1
10567.51,10900,10461.37,10564.49,14966.20045,10564.49
10563.13,10880,10548.51,10834.87,25375.62373,10834.87
10834.37,10905.87,10150,10298.73,33424.01723,10298.73
10298.71,10476.06,10288.57,10417.1,12442.26793,10417.1
10417.12,10558,10355,10455.88,15195.60947,10455.88
10455.9,10592.5,10208,10387,13875.55694,10387
10386.98,10430.08,10305,10381.18,10109.11508,10381.18
10381.24,10480,10068.5,10413.26,23288.15279,10413.26
10413.28,10417.33,10175.75,10303.12,16547.57482,10303.12
10302.58,10384.99,10193.55,10252.38,11486.3137,10252.38
10251.22,10271.62,9953,10098.15,17429.09853,10098.15
10098.19,10293,9880,10068.05,18079.42988,10068.05
10063.07,10184.93,9923,10158.33,13874.39469,10158.33
10158.75,10205.22,10040,10170.47,13468.54619,10170.47
10169.45,10448.81,10168.97,10415.01,21042.61657,10415.01
10415.01,10439,10250.12,10305.45,15358.32537,10305.45
10306.84,10369.23,10153,10342.06,14922.01441,10342.06
10344.13,10354.94,10261.12,10293.45,7398.949757,10293.45
10293.69,10419.99,10222.33,10335.02,16222.58376,10335.02
10332.81,10360,10265.9,10298.02,8694.592025,10298.02
10297.51,10332.45,10252.15,10302.01,9353.061988,10302.01
10303.34,10355,10275,10283.79,9411.148708,10283.79
10282.4,10330,10078,10251.31,19560.25295,10251.31
10249.68,10262.42,10128.01,10162.88,9374.250564,10162.88
10162.84,10275,10151.8,10187.82,13540.074,10187.82
10187.48,10258.02,10150,10158.9,11527.66564,10158.9
10156.86,10215.99,10100,10156.99,12722.58366,10156.99
10156.41,10185.4,9653,9857.56,23648.43052,9857.56
9857.56,10325,9847.74,10244.29,21177.85206,10244.29
10243.7,10281,10125,10172.75,11634.32832,10172.75
10173.82,10231,10061.39,10168.59,13454.16275,10168.59
10167.92,10176.7,9957,10046.56,11453.6781,10046.56
10046.58,10072.51,9900,9986.39,9090.497093,9986.39
9985.15,10089,9853.97,10003.44,11007.60883,10003.44
10003.44,10075.77,9925.5,10028.87,11041.66643,10028.87
10028.05,10049.99,9866,9915.08,10031.12346,9915.08
9916.35,9955,9615.77,9702.25,21906.10889,9702.25
9702.2,9794.99,9604,9726.04,11687.36856,9726.04
9726.04,9730.42,7800,8493.14,82319.97665,8493.14
8497.55,8730,8215.64,8326.64,32287.8923,8326.64
8324.15,8629.96,8230,8430.05,28495.99996,8430.05
8430.05,8465.99,8317.47,8386.35,13768.78248,8386.35
8386.39,8439.99,7750,8063.73,54162.07127,8063.73
8063.49,8130,7912.95,7987.65,18122.55615,7987.65
7988.18,8265,7852.15,8177.91,25760.36848,8177.91
8177.47,8249,8120.02,8134.89,13042.21406,8134.89
8134.89,8315,8001.09,8198.81,21431.3911,8198.81
8199.38,8229.13,8031.25,8074.16,11384.22557,8074.16
8073.86,8131.03,7890,8043.82,20159.98582,8043.82
8043.04,8099,7710,8031.3,29773.77082,8031.3
8033.33,8337.26,7982.56,8289.34,26091.71644,8289.34
8289.97,8500,8173.05,8353.42,21787.60366,8353.42
8353.35,8497,8225.38,8292.44,21684.81443,8292.44
8292.67,8330,8151.22,8269.04,12534.26688,8269.04
8268.67,8373.91,8182.15,8359.94,13709.11977,8359.94
8360,8393,8185.38,8217.02,12366.24835,8217.02
8218.66,8280,8060,8223.96,18122.03571,8223.96
8224.43,8232.41,8005,8151.4,15448.29145,8151.4
8150.59,8217.47,8122,8137.13,11028.03895,8137.13
8137.09,8149.99,8070,8081.75,8649.424443,8081.75
8081.2,8183.41,8012.98,8126.19,13258.19112,8126.19
8127.55,8153.87,7860,7941.91,15254.20284,7941.91
7942.72,8050,7785,7854.25,19421.90121,7854.25
7855.3,8060,7762,7984.8,21856.50494,7984.8
7984.78,8299.92,7983.59,8190.09,30345.56736,8190.09
8190.82,8325,8126.81,8179,19416.201,8179
8179.01,8246,8088.75,8168.39,16036.45642,8168.39
8170.79,8239,8115,8185.9,14487.66869,8185.9
8185.88,8670,8160,8560.74,40551.03569,8560.74
8562.15,8644,8462,8524.3,21653.1238,8524.3
8526.02,8589.81,8414.52,8558.03,17484.82237,8558.03
8557.82,8779.51,8261.54,8297.5,34274.80158,8297.5
8299.43,8374,8212.38,8258.5,16130.48284,8258.5
8257.95,8369.98,8250,8321.41,11591.81139,8321.41
8321.06,8400,8285,8300.09,9747.522706,8300.09
8301.98,8383,8276.33,8347.32,8859.190676,8347.32
8348.31,8451.37,8160,8275.01,18981.54928,8275.01
8275.24,8333.42,8241.9,8280.32,12633.92326,8280.32
8280.08,8388.85,8203,8348.2,17176.73999,8348.2
8346.86,8403,8258.4,8295.85,14536.33582,8295.85
8295.87,8360,8090,8159.29,18236.72665,8159.29
8159.3,8181.16,8010,8056,15426.66774,8056
8055.66,8056,7917,7991.74,19306.92623,7991.74
7995.02,8118.86,7929.03,8067.2,16152.51805,8067.2
8066.66,8124.92,8016.01,8070.58,13504.43111,8070.58
8070.71,8115,7816.01,7920.42,19375.45412,7920.42
7920.6,7983.32,7884.01,7947.01,11977.7273,7947.01
7946.89,7998.9,7892,7943.34,11086.06352,7943.34
7943.34,8098.1,7866.92,7948.01,15541.82587,7948.01
7949.87,7985,7870,7942.99,11371.33903,7942.99
7942.99,8297,7936.32,8223.35,22915.11362,8223.35
8223.35,8286.28,8183,8235,14388.76612,8235
8234.89,8333,8142.03,8197.27,16059.91342,8197.27
8197.28,8278.97,8159.96,8276.16,16051.72877,8276.16
8276.17,8297.99,8000,8020,18600.0999,8020
8020.06,8047.59,7920,7963.57,16550.92322,7963.57
7962.23,7963.98,7300,7466.62,47346.53388,7466.62
7468.47,7497.96,7337.99,7421.83,17920.13406,7421.83
7421.09,7503.68,7403.76,7412.41,14794.2492,7412.41
7412.41,7642.58,7361,7581.1,22597.10514,7581.1
7578,8799,7578,8655.02,68151.11303,8655.02
8655.88,10370,8470.38,9224.22,111902.3523,9224.22
9224.13,9444.44,8855.5,9230,50686.2331,9230
9230,9642.99,9074.34,9275.83,37175.05974,9275.83
9275.71,9794.98,9211.19,9529.93,56658.48187,9529.93
9528.23,9902.1,9265,9407.91,45151.89376,9407.91
9407.91,9483.49,9160,9205.14,35022.32357,9205.14
9204.45,9550,9188.8,9432.27,29332.59285,9432.27
9434.93,9482,9072,9407.62,34825.8696,9407.62
9407.62,9409.84,9018,9097.69,31449.33911,9097.69
9096.23,9225,9001.01,9154.72,23792.44733,9154.72
9154.02,9209,8913,9109.53,24206.77023,9109.53
9109.53,9405,9013,9140.85,30169.25468,9140.85
9140.86,9279,9030,9163.16,20206.84059,9163.16
9164.56,9277.16,9060,9231.61,23387.97353,9231.61
9231.4,9270.76,9186.21,9241.14,12024.64311,9241.14
9242.1,9373.74,9201.02,9289.52,16898.41772,9289.52
9289.85,9362.57,9109,9156.52,15430.38098,9156.52
9155.26,9236,9066.14,9194.71,12463.9973,9194.71
9196.46,9273,9115.84,9260.2,14692.93213,9260.2
9260.2,9513.68,9228,9393.35,31201.52415,9393.35
9392.4,9454.95,9175.76,9286.04,25056.52169,9286.04
9286.04,9415.33,9217,9308.66,20879.35197,9308.66
9307.73,9440.91,9266.16,9369.1,21097.68146,9369.1
9369.1,9391.75,9250.01,9339.05,16238.48891,9339.05
9339.16,9375,9151,9197.11,21727.97363,9197.11
9197.53,9265.88,9101,9216.2,17389.49723,9216.2
9214,9261,8955,9026.27,26445.73029,9026.27
9026.27,9035,8696,8773.73,35661.55895,8773.73
8773.74,8880,8730.5,8817.7,15165.18234,8817.7
8818.27,8874.9,8724.88,8809.41,14304.29906,8809.41
8809.18,8890,8750,8829.51,12175.03063,8829.51
8829.75,9147.19,8783.5,9039.47,22246.99917,9039.47
9040.16,9072.32,8618.68,8726.74,30769.07793,8726.74
8726.17,8800,8690,8733.27,14118.97562,8733.27
8733.36,8796,8705,8748.77,14771.59932,8748.77
8748.77,8888,8567.6,8821.94,25595.03015,8821.94
8821.91,8844.99,8702,8773.07,13254.93809,8773.07
8773.1,8803,8732,8777.12,13555.17882,8777.12
8777.54,8800,8582.6,8636.54,20696.58189,8636.54
8636.12,8706.17,8606.01,8646.68,12771.88707,8646.68
8646.38,8790,8517,8630.54,24341.16631,8630.54
8630.5,8689,8400,8471.73,21746.25144,8471.73
8471.62,8543,8400,8479.03,12366.03417,8479.03
8478.79,8526.24,8453.6,8491.02,8536.265581,8491.02
8490.74,8591.83,8350.68,8521.26,14474.21267,8521.26
8521.26,8635,8455.55,8502.4,12534.82442,8502.4
8502.87,8503.52,8415,8443.77,12166.11943,8443.77
8443.9,8465.48,8060,8187.17,30851.57151,8187.17
8186.5,8218.63,8003,8073.88,23786.56962,8073.88
8074.42,8165.02,8010.1,8133.64,19769.49141,8133.64
8133.83,8158.36,8038.4,8088.41,15070.19731,8088.41
8089.06,8264.29,8063.02,8098.01,17396.03368,8098.01
8098.56,8134.73,7855,7870.66,22444.31804,7870.66
7869.66,7920,7500,7627.74,35974.46222,7627.74
7627.79,7750,6940,7106.71,60662.91725,7106.71
7102.88,7378.25,6790,7268.23,65940.22301,7268.23
7268.23,7300.69,7080.01,7171.92,23858.78754,7171.92
7171.92,7344.48,7139.75,7311.57,26591.10721,7311.57
7311.1,7330.39,7100,7203.04,24797.08201,7203.04
7203.39,7205.86,6861,6903.28,43093.12447,6903.28
6900.23,6988,6515,6879.02,60753.3192,6879.02
6879.02,7377.69,6870.66,7109.57,58892.416,7109.57
7109.99,7340,7021.64,7170.52,37199.54554,7170.52
7170.41,7220,7017.48,7156.14,28522.85215,7156.14
7154.75,7177.76,6840,7147.74,35372.222,7147.74
7147.85,7655,7118,7508.52,57080.65149,7508.52
7507.9,7569.19,7414.02,7479.54,24795.42764,7479.54
7479.08,7643,7360,7419.49,32138.55347,7419.49
7418.52,7600,7362.3,7514.24,22723.91596,7514.24
7514.23,7850,7413,7739.68,38021.38491,7739.68
7740.99,7810,7623.38,7656.21,22216.23648,7656.21
7656.23,7717.15,7441,7541.89,24773.19714,7541.89
7540.63,7541.85,7210,7313.8,35442.40396,7313.8
7314.98,7477.29,7267.52,7390.89,25326.93835,7390.89
7391.5,7420.56,7151.1,7297.91,26645.56433,7297.91
7297.91,7358,7236.56,7294.28,19684.69171,7294.28
7294.42,7400,7241.35,7266.7,18297.88725,7266.7
7263.97,7356.87,7262.81,7292.71,14851.59024,7292.71
7292.71,7294.03,7067,7200.34,30223.49621,7200.34
7200.62,7750,7100,7194.32,52923.65293,7194.32
7194.59,7433,7150,7370.45,31424.74009,7370.45
7369.36,7485,7265,7389,27881.93876,7389
7389,7443.15,7305,7338.66,22493.23726,7338.66
7338.68,7590.03,7337.56,7527.47,25695.85068,7527.47
7527.8,7619.62,7470.16,7524.98,20058.83954,7524.98
7523.68,7551.8,7472.01,7488.21,11439.84463,7488.21
7487.31,7542.16,7374.86,7520.03,16952.04957,7520.03
7520.03,7564,7488.2,7510.11,12904.84806,7510.11
7510.11,7541.9,7440.04,7471.25,16060.88179,7471.25
7471.24,7650,7273,7338.64,30561.00571,7338.64
7338.64,7407.6,7288,7342,25612.68913,7342
7341.75,7355,7157.1,7224.13,24111.07301,7224.13
7224.15,7275.5,7180,7227.36,13431.95249,7227.36
7227.36,7267.01,7125.66,7210,16661.13945,7210
7210,7295,7080.3,7192.93,23124.40649,7192.93
7192.93,7261.95,7140,7198.08,19164.19444,7198.08
7197.76,7255,7190.76,7221.9,12835.3758,7221.9
7221.29,7309.05,7208.2,7258.48,14774.49799,7258.48
7257.37,7271.77,7150,7185.94,10511.19097,7185.94
7185.49,7189.48,7012,7064.05,19050.795,7064.05
7064.14,7200.3,7008.35,7110.61,15460.22225,7110.61
7111.11,7149,7061.05,7118.59,10935.55589,7118.59
7119.6,7132.52,7042.49,7091.85,13764.62886,7091.85
7091.92,7150,6836,6891.72,30099.3642,6891.72
6891.44,6942.21,6856,6935.09,14952.10788,6935.09
6935.13,6940.84,6560,6623.82,38912.96205,6623.82
6623.84,6725.69,6590.01,6615.24,20361.46925,6615.24
6615.24,7440,6435,7277.83,75275.18201,7277.83
7277.83,7380,7038.31,7150,32798.83508,7150
7150.56,7234,7060.01,7150.3,22710.214,7150.3
7151.31,7175.67,7079.5,7149.5,15115.72741,7149.5
7149.87,7220,7133,7187.83,17016.34179,7187.83
7188.01,7190.58,7105,7145.99,10668.35534,7145.99
7145.97,7180,7118.05,7132.75,8798.818688,7132.75
7131.59,7200.3,7122.47,7165.36,9333.88814,7165.36
7164.4,7518.54,7155.62,7501.44,29803.56701,7501.44
7500.71,7634.55,7441.6,7553.11,29265.97978,7553.11
7553.03,7695.38,7265.84,7317.09,38786.01742,7317.09
7317.3,7416.53,7226.13,7373.54,19793.17221,7373.54
7373.55,7436.68,7157.04,7255.77,23836.32198,7255.77
7255.77,7271.77,7201,7217.03,10160.81764,7217.03
7216.92,7269.99,7128.86,7204.63,17331.22668,7204.63
7205.01,7240.76,7176.8,7188.02,9470.587328,7188.02
7189.06,7435,7157.12,7202,26789.17375,7202
7202,7249,7076.42,7137.72,15397.49097,7137.72
7136.38,7275.86,7092.99,7254.74,18245.2109,7254.74
7254.77,7360,7238.67,7308.28,14892.75793,7308.28
7308.32,7365.01,7275.07,7316.14,11956.22427,7316.14
7315.36,7360.67,7288,7345.83,8689.140884,7345.83
7346.08,7528.45,7322.9,7388.24,22697.9652,7388.24
7388.43,7408.24,7293.12,7315.11,14019.17223,7315.11
7314.74,7343.99,7220,7246,15586.73955,7246
7246,7269,7200,7243.39,11220.834,7243.39
7243.64,7320,7145.01,7195.23,14733.61954,7195.23
7195.24,7245,7175.46,7197.2,8061.698592,7197.2
7197.2,7255,7175.15,7200.85,8730.689573,7200.85
7200.77,7212.5,7105,7139.79,11959.5192,7139.79
7139.73,7163.4,6924.74,6965.71,19991.96474,6965.71
6965.49,7371.92,6871.04,7340.46,40220.08652,7340.46
7340.46,7405,7229.3,7344.96,28208.41394,7344.96
7345,7369.63,7280.85,7336.45,13898.19479,7336.45
7336.75,7404,7272.21,7354.11,16089.78019,7354.11
7354.19,7495,7354.11,7422.33,21843.43303,7422.33
7422.27,7484,7318,7358.75,16487.65257,7358.75
7357.64,7582.27,7346.76,7544.72,26228.3044,7544.72
7544.72,7795.34,7465.44,7758,28407.39091,7758
7758.9,8000,7758.29,7895.14,37447.92724,7895.14
7895.13,8207.68,7723.71,8145.28,53723.75742,8145.28
8145.92,8455,8142,8332.47,48658.12012,8332.47
8332.2,8418.61,7870,8055.98,63964.52252,8055.98
8054.72,8055.96,7852.01,7878.56,27852.27294,7878.56
7878.02,8000,7750,7817.76,36387.2469,7817.76
7817.74,7854.44,7672,7841.69,29732.82363,7841.69
7841.03,8199,7811,8197.02,52673.95382,8197.02
8198.86,8253.26,8010,8045.95,25219.36398,8045.95
8045.89,8286.34,8003.16,8020.01,29590.66869,8020.01
8020.01,8164.08,7960,8114.08,17976.71487,8114.08
8114.08,8197,8072,8184.98,20154.77947,8184.98
8184.97,8196,8057.59,8075.01,16983.1124,8075.01
8076.86,8160,8055.89,8110.34,14176.64328,8110.34
8110.34,8573,8105.54,8526.87,50388.69941,8526.87
8526.87,8880,8480,8810.01,70010.42733,8810.01
8814.64,8900,8564,8730,41539.97091,8730
8730,8916.48,8676.08,8821.41,43276.32669,8821.41
8820.01,8859.81,8586,8724.91,29707.30773,8724.91
8724.82,8789,8626,8720.01,22283.76656,8720.01
8720.15,9041.65,8672.44,8903.45,41873.875,8903.45
8903.53,8961.6,8765,8913.28,29023.86237,8913.28
8913.27,8988.88,8806.38,8879.79,19280.46771,8879.79
8879.29,8964,8848.8,8915.96,19014.27883,8915.96
8915.09,9198.98,8524.2,8681.44,42655.54871,8681.44
8681.16,8758.84,8466,8701.7,28021.34055,8701.7
8701.72,8735.84,8595,8615.25,16684.97096,8615.25
8615.71,8746.99,8521.28,8642.35,22211.66879,8642.35
8642.35,8699.84,8602.8,8656.76,12928.09814,8656.76
8656.76,8789,8488,8736.03,23566.58952,8736.03
8736.04,8818,8622,8659.87,16060.32731,8659.87
8659,8710.45,8590,8682.36,13020.22983,8682.36
8682.77,8691.81,8400,8423,25809.41592,8423
8422.98,8488,8306.39,8404.52,22356.52868,8404.52
8404.52,8419.86,8238,8412.77,21594.92098,8412.77
8413.42,8528.02,8369.72,8439,20092.60855,8439
8438.99,8451.26,8254.9,8316.44,14860.09953,8316.44
8316.44,8420,8286.87,8340.58,10661.0584,8340.58
8340.01,8482.8,8293.66,8479.15,13308.33911,8479.15
8479.15,8618.13,8436,8615,17822.14605,8615
8614.39,8750,8535,8735.67,21885.3854,8735.67
8735.67,9000,8700.41,8907.57,32088.1576,8907.57
8907.57,9166,8907.56,9082.13,32742.66444,9082.13
9081.34,9400,8862.4,9374.21,41842.18933,9374.21
9375.34,9434.94,9216,9303.15,31175.28479,9303.15
9303.16,9449.24,9250.05,9301.53,22688.78033,9301.53
9301.57,9408.36,9204.44,9338.21,20544.84951,9338.21
9338.21,9578,9220,9513.21,40081.89475,9513.21
9511.52,9530.22,9270.4,9328.41,23467.9881,9328.41
9328.39,9430,9210.01,9352.89,22084.03426,9352.89
9351.71,9464.53,9321.41,9354.66,14058.50381,9354.66
9354.65,9420.98,9281,9384.61,14519.56355,9384.61
9384.41,9450,9120,9435.54,25600.42077,9435.54
9435.79,9477.03,9322,9331.51,20090.49177,9331.51
9331.59,9618.79,9288,9351.48,28640.97862,9351.48
9352,9373.97,9234,9292.24,22251.15483,9292.24
9291.35,9350,9108,9182.81,27728.55239,9182.81
9182.81,9240,9093.01,9197.02,25579.62288,9197.02
9197.02,9421.75,9177.22,9418.48,26480.64343,9418.48
9419.17,9744.45,9410,9612.04,38389.77219,9612.04
9612.03,9707.21,9526.35,9698.89,24125.12857,9698.89
9698.66,9862.57,9638,9772,40824.57802,9772
9772,9885,9741.17,9809.33,24047.72647,9809.33
9810.01,9845,9730,9813.73,19918.38817,9813.73
9813.87,9845,9667.11,9810.02,20696.36846,9810.02
9810.02,9940,9750,9895.05,22904.4752,9895.05
9895.04,10166,9880.75,10109.52,25548.90102,10109.52
10108.61,10160,10000.1,10151.75,17859.57459,10151.75
10151.72,10188,9756,9821.43,37884.03603,9821.43
9821.41,9925.63,9777.6,9851.83,21689.04859,9851.83
9851.74,9862.18,9700,9801.04,19187.82218,9801.04
9801.02,10323.59,9787.88,10223.08,43234.57305,10223.08
10223.08,10450,10223.08,10343.4,32815.19375,10343.4
10343.4,10415,10250,10326.46,28192.87018,10326.46
10325.33,10491,10080,10151.11,40196.68436,10151.11
10151.66,10500,10100.2,10229.63,39147.6744,10229.63
10227.78,10298,10111.37,10269.24,24600.6354,10269.24
10269.52,10381.56,10224,10344.36,22437.84478,10344.36
10344.36,10375,10190.9,10229.36,18298.06827,10229.36
10229.36,10259.97,9801,9904.72,39359.13468,9904.72
9904.46,10050,9853.02,9922.63,19066.32874,9922.63
9922.63,9996.58,9638.12,9917.27,40957.67079,9917.27
9910.7,9964.16,9568,9609.94,33408.81697,9609.94
9609.94,9727.41,9452.67,9706,36852.19493,9706
9706,9815,9624.7,9702.27,24728.08317,9702.27
9703.85,10250,9576.01,10164.71,45876.04085,10164.71
10164.78,10186.35,10011.06,10148.93,20401.49317,10148.93
10149.99,10250,9350,9593.79,34761.09373,9593.79
9594.65,9668,9500,9565.39,27846.06123,9565.39
9565.49,9699,9400,9596.42,32306.28169,9596.42
9597.21,9733,9569.42,9694.56,20673.85504,9694.56
9694.56,9755.51,9550.21,9677.05,21507.69949,9677.05
9677.05,9709.17,9560.02,9634.61,12202.16903,9634.61
9633.1,9697,9600.01,9650.86,12434.5886,9650.86
9650.85,9990,9645,9825.57,23195.58796,9825.57
9825.39,9971.17,9800,9936.4,14506.50189,9936.4
9936.4,9990,9600,9811.38,25535.48653,9811.38
9811.98,9843.5,9473.56,9656.13,30261.10959,9656.13
9655.52,9671.12,9486.18,9627.22,20724.33839,9627.22
9626.43,9675,9250,9315.84,33655.00616,9315.84
9316.48,9377.44,9102,9158.37,34078.20559,9158.37
9158.36,9303.36,8633.63,8785.25,58052.13989,8785.25
8786,8859.42,8531,8804.36,36473.12096,8804.36
8804.27,8971.77,8650,8823.21,36010.45781,8823.21
8823.25,8900,8541.1,8585.96,27951.12083,8585.96
8586.43,8799,8445,8692.91,43204.08815,8692.91
8690.8,8790,8600,8696.98,18015.41045,8696.98
8696.95,8698.87,8523.55,8523.61,18732.77259,8523.61
8523.61,8675,8511.11,8648.37,17063.23496,8648.37
8647.42,8750,8411,8531.88,26828.96682,8531.88
8530.3,8776.98,8498,8758.35,28949.54332,8758.35
8758.39,8965.75,8718.95,8915.24,31451.77442,8915.24
8911.18,8919.65,8735.37,8858.22,22527.14378,8858.22
8858.45,8898.74,8651,8760.07,32627.85351,8760.07
8760.07,8848.29,8694.07,8717.12,17308.08571,8717.12
8717.21,8782.31,8660,8750.87,21388.39687,8750.87
8750.99,9122.62,8746.54,9100.89,32716.87766,9100.89
9100.59,9159.42,9011.98,9054.68,25484.9887,9054.68
9054.64,9170,8985.5,9127.92,23144.89542,9127.92
9129.12,9137.5,9000,9131.88,20638.05263,9131.88
9130.89,9143.55,9050,9089,16110.03624,9089
9089,9188,8835,8886.66,29312.16829,8886.66
8885.25,8886.76,8670,8741.53,23463.46678,8741.53
8741.3,8747.43,8000,8033.31,54073.84839,8033.31
8034.76,8179.31,7675.28,7804.92,61743.06918,7804.92
7803.64,7947.57,7632.01,7929.87,55225.79409,7929.87
7929.87,8114.1,7850,8065.02,36461.2358,8065.02
8064.83,8149,7728.01,7894.56,50322.20808,7894.56
7894.57,7965.49,7750,7821.86,31830.15341,7821.86
7821.68,7980,7590,7934.52,48112.25777,7934.52
7934.58,7966.17,5550,6067.01,107018.9171,6067.01
6064.27,6307.59,4410,4800,154486.6916,4800
4800.01,5523.23,3782.13,5344.14,110680.5195,5344.14
